frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,lost_count
784,000784.png,left,ok,tracking,1858,0.788889,1858,1858,9,147.713261,-1.58265443055,559.065212532,0
784,000784.png,right,ok,init,2534,0.244444,2534,2534,23,10.404518,5.44615272292,-703.07917882,0
784,000784.png,center,ok,from_left_right,,,,,9,,,,
785,000785.png,left,ok,tracking,1832,0.761111,1832,1832,8,148.061861,-1.60418602401,563.855462753,0
785,000785.png,right,ok,tracking,1434,0.250000,1434,1434,23,11.046013,5.12258703853,-636.162709756,0
785,000785.png,center,ok,from_left_right,,,,,8,,,,
786,000786.png,left,ok,tracking,1793,0.738889,1793,1793,8,148.643742,-1.64107895193,570.939116585,0
786,000786.png,right,ok,tracking,1460,0.250000,1460,1460,23,11.302430,5.00340675074,-611.804541998,0
786,000786.png,center,ok,from_left_right,,,,,8,,,,
787,000787.png,left,ok,tracking,1753,0.700000,1753,1753,8,149.602995,-1.70466286281,585.511293764,0
787,000787.png,right,ok,tracking,1471,0.283333,1471,1471,21,11.864048,4.76014120664,-562.770577805,0
787,000787.png,center,ok,from_left_right,,,,,8,,,,
788,000788.png,left,ok,tracking,1715,0.672222,1715,1715,7,150.181500,-1.74479186247,593.179234114,0
788,000788.png,right,ok,tracking,1568,0.294444,1568,1568,21,12.166278,4.63839837411,-539.30732914,0
788,000788.png,center,ok,from_left_right,,,,,7,,,,
789,000789.png,left,ok,tracking,1681,0.655556,1681,1681,7,150.503090,-1.76771644064,598.240838005,0
789,000789.png,right,ok,tracking,1620,0.288889,1620,1620,20,11.959404,4.7210758268,-558.454139039,0
789,000789.png,center,ok,from_left_right,,,,,7,,,,
790,000790.png,left,ok,tracking,1649,0.627778,1649,1649,7,150.898533,-1.79653716088,605.277734352,0
790,000790.png,right,ok,tracking,1635,0.300000,1635,1635,21,12.069363,4.67678276867,-551.396834644,0
790,000790.png,center,ok,from_left_right,,,,,7,,,,
791,000791.png,left,ok,tracking,1596,0.600000,1596,1596,6,151.388259,-1.83323580361,612.148588538,0
791,000791.png,right,ok,tracking,1657,0.322222,1657,1657,18,12.369514,4.55982798483,-529.120401737,0
791,000791.png,center,ok,from_left_right,,,,,6,,,,
792,000792.png,left,ok,tracking,1526,0.572222,1526,1526,6,151.940487,-1.87602296255,621.645431996,0
792,000792.png,right,ok,tracking,1732,0.344444,1732,1732,18,12.684235,4.44304962904,-507.150455731,0
792,000792.png,center,ok,from_left_right,,,,,6,,,,
793,000793.png,left,ok,tracking,1485,0.538889,1485,1485,6,152.321536,-1.90646005712,627.871378548,0
793,000793.png,right,ok,tracking,1842,0.338889,1842,1842,19,12.605710,4.47164946627,-515.672222932,0
793,000793.png,center,ok,from_left_right,,,,,6,,,,
794,000794.png,left,ok,tracking,1424,0.511111,1424,1424,6,152.563619,-1.92620102986,630.54356898,0
794,000794.png,right,ok,tracking,1834,0.338889,1834,1834,18,12.402995,4.54712764379,-534.397457436,0
794,000794.png,center,ok,from_left_right,,,,,6,,,,
795,000795.png,left,ok,tracking,1333,0.483333,1333,1333,5,152.778499,-1.94399484471,634.835838536,0
795,000795.png,right,ok,tracking,1859,0.338889,1859,1859,17,12.533864,4.49812563158,-526.578040649,0
795,000795.png,center,ok,from_left_right,,,,,5,,,,
796,000796.png,left,ok,tracking,1250,0.450000,1250,1250,5,153.417181,-1.99845046473,646.977032492,0
796,000796.png,right,ok,tracking,1900,0.350000,1900,1900,17,12.874636,4.37512862073,-503.244009685,0
796,000796.png,center,ok,from_left_right,,,,,5,,,,
797,000797.png,left,ok,tracking,1160,0.405556,1160,1160,5,153.755291,-2.0282715933,651.05496931,0
797,000797.png,right,ok,tracking,2010,0.355556,2010,2010,17,12.787567,4.40594177353,-512.734866146,0
797,000797.png,center,ok,from_left_right,,,,,5,,,,
798,000798.png,left,ok,tracking,1008,0.361111,1008,1008,4,153.945431,-2.04535742186,654.486081484,0
798,000798.png,right,ok,tracking,2082,0.350000,2082,2082,17,12.406220,4.54590760037,-544.789535564,0
798,000798.png,center,ok,from_left_right,,,,,4,,,,
799,000799.png,left,ok,tracking,874,0.316667,874,874,4,153.923511,-2.04337586324,651.665164156,0
799,000799.png,right,ok,tracking,2164,0.361111,2164,2164,17,12.389651,4.5521811335,-548.263678047,0
799,000799.png,center,ok,from_left_right,,,,,4,,,,
800,000800.png,left,ok,tracking,722,0.266667,722,722,4,153.982971,-2.04875813667,649.004315859,0
800,000800.png,right,ok,tracking,2127,0.372222,2127,2127,20,12.438979,4.53355280684,-546.882840336,0
800,000800.png,center,ok,from_left_right,,,,,4,,,,
801,000801.png,left,ok,tracking,537,0.205556,537,537,3,153.919108,-2.04297823,644.043577643,0
801,000801.png,right,ok,tracking,2110,0.372222,2110,2110,17,12.700832,4.43704944695,-528.967775542,0
801,000801.png,center,ok,from_left_right,,,,,3,,,,
802,000802.png,left,ok,tracking,223,0.105556,223,223,3,151.854005,-1.86922057928,585.328115714,0
802,000802.png,right,ok,tracking,2137,0.383333,2137,2137,18,12.715243,4.43185204184,-530.382648801,0
802,000802.png,center,ok,from_left_right,,,,,3,,,,
803,000803.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
803,000803.png,right,ok,tracking,2210,0.388889,2210,2210,20,12.581088,4.48068953827,-542.734335067,0
803,000803.png,center,not_published,from_left_right,,,,,0,,,,
804,000804.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
804,000804.png,right,ok,tracking,2147,0.394444,2147,2147,18,12.614419,4.46846025287,-543.40340405,0
804,000804.png,center,not_published,from_left_right,,,,,0,,,,
805,000805.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
805,000805.png,right,ok,tracking,2275,0.400000,2275,2275,20,12.911745,4.36212020317,-522.60743688,0
805,000805.png,center,not_published,from_left_right,,,,,0,,,,
806,000806.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
806,000806.png,right,ok,tracking,2329,0.405556,2329,2329,20,12.992425,4.33408991968,-517.96058151,0
806,000806.png,center,not_published,from_left_right,,,,,0,,,,
807,000807.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
807,000807.png,right,ok,tracking,2291,0.411111,2291,2291,20,13.230211,4.25343234373,-503.044773002,0
807,000807.png,center,not_published,from_left_right,,,,,0,,,,
808,000808.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
808,000808.png,right,ok,tracking,2332,0.411111,2332,2332,20,13.129951,4.28709095242,-511.263259856,0
808,000808.png,center,not_published,from_left_right,,,,,0,,,,
809,000809.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
809,000809.png,right,ok,tracking,2335,0.411111,2335,2335,20,13.148730,4.28074824217,-511.046680584,0
809,000809.png,center,not_published,from_left_right,,,,,0,,,,
810,000810.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
810,000810.png,right,ok,tracking,2355,0.416667,2355,2355,20,13.216308,4.25807002708,-506.994992771,0
810,000810.png,center,not_published,from_left_right,,,,,0,,,,
811,000811.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
811,000811.png,right,ok,tracking,2351,0.416667,2351,2351,20,13.175810,4.27163300264,-510.299457032,0
811,000811.png,center,not_published,from_left_right,,,,,0,,,,
812,000812.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
812,000812.png,right,ok,tracking,2358,0.416667,2358,2358,20,13.184470,4.26872577162,-509.725388678,0
812,000812.png,center,not_published,from_left_right,,,,,0,,,,
813,000813.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
813,000813.png,right,ok,tracking,2336,0.416667,2336,2336,20,13.022449,4.32374620789,-520.969189758,0
813,000813.png,center,not_published,from_left_right,,,,,0,,,,
814,000814.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
814,000814.png,right,ok,tracking,2327,0.411111,2327,2327,21,12.887717,4.3705346495,-529.411977756,0
814,000814.png,center,not_published,from_left_right,,,,,0,,,,
815,000815.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
815,000815.png,right,ok,tracking,2321,0.411111,2321,2321,21,12.998656,4.3319396204,-520.70501845,0
815,000815.png,center,not_published,from_left_right,,,,,0,,,,
816,000816.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
816,000816.png,right,ok,tracking,2343,0.416667,2343,2343,21,13.186760,4.26795766409,-507.026626191,0
816,000816.png,center,not_published,from_left_right,,,,,0,,,,
817,000817.png,left,ok,init,280,0.133333,280,202,17,100.559767,-0.186418210388,217.550586989,0
817,000817.png,right,ok,tracking,2346,0.422222,2346,2346,21,13.447682,4.18211922987,-489.4756554,0
817,000817.png,center,ok,from_left_right,,,,,17,,,,
818,000818.png,left,ok,tracking,313,0.150000,313,240,17,114.143555,-0.448234213841,270.555875582,0
818,000818.png,right,ok,tracking,2332,0.422222,2332,2332,21,13.285694,4.23502048487,-499.673293107,0
818,000818.png,center,ok,from_left_right,,,,,17,,,,
819,000819.png,left,ok,tracking,357,0.155556,357,267,17,114.632442,-0.458520841234,271.633842406,0
819,000819.png,right,ok,tracking,2339,0.411111,2339,2339,21,13.071285,4.30702104421,-514.003341985,0
819,000819.png,center,ok,from_left_right,,,,,17,,,,
820,000820.png,left,ok,tracking,373,0.166667,373,293,17,122.237861,-0.630656849502,307.21454146,0
820,000820.png,right,ok,tracking,2354,0.422222,2354,2354,21,13.357068,4.2115563616,-494.38658985,0
820,000820.png,center,ok,from_left_right,,,,,17,,,,
821,000821.png,left,ok,tracking,381,0.172222,381,318,17,131.767581,-0.893085569769,362.178049944,0
821,000821.png,right,ok,tracking,2383,0.427778,2383,2383,21,13.513546,4.16096583797,-483.902676569,0
821,000821.png,center,ok,from_left_right,,,,,17,,,,
822,000822.png,left,ok,tracking,398,0.177778,398,353,16,137.911375,-1.10716374417,408.516772409,0
822,000822.png,right,ok,tracking,2337,0.427778,2337,2337,21,13.672763,4.11065630366,-473.876202311,0
822,000822.png,center,ok,from_left_right,,,,,16,,,,
823,000823.png,left,ok,tracking,441,0.183333,441,390,17,141.730790,-1.26761957686,442.724882074,0
823,000823.png,right,ok,tracking,2332,0.444444,2332,2332,21,14.116125,3.97643006249,-447.602409021,0
823,000823.png,center,ok,from_left_right,,,,,17,,,,
824,000824.png,left,ok,tracking,474,0.200000,474,436,16,145.675680,-1.464609365,485.158060863,0
824,000824.png,right,ok,tracking,2348,0.444444,2348,2348,21,14.125216,3.97376437409,-448.123954526,0
824,000824.png,center,ok,from_left_right,,,,,16,,,,
825,000825.png,left,ok,tracking,504,0.205556,504,499,16,150.777540,-1.78764343211,558.280130275,0
825,000825.png,right,ok,tracking,2354,0.450000,2354,2354,21,14.285507,3.92730667552,-440.104474351,0
825,000825.png,center,ok,from_left_right,,,,,16,,,,
826,000826.png,left,ok,tracking,571,0.227778,571,548,16,150.641302,-1.77770922647,555.478374723,0
826,000826.png,right,ok,tracking,2382,0.461111,2382,2382,21,14.662600,3.82193554769,-420.04461622,0
826,000826.png,center,ok,from_left_right,,,,,16,,,,
827,000827.png,left,ok,tracking,640,0.238889,640,611,17,151.681897,-1.85579661413,572.307995685,0
827,000827.png,right,ok,tracking,2416,0.472222,2416,2416,20,14.851146,3.77121398814,-411.024253932,0
827,000827.png,center,ok,from_left_right,,,,,17,,,,
828,000828.png,left,ok,tracking,717,0.255556,717,687,17,152.129955,-1.89106140622,581.215373454,0
828,000828.png,right,ok,tracking,2428,0.477778,2428,2428,20,14.958295,3.74294638023,-406.9058603,0
828,000828.png,center,ok,from_left_right,,,,,17,,,,
829,000829.png,left,ok,tracking,746,0.255556,746,746,16,155.490602,-2.19334627033,649.989474409,0
829,000829.png,right,ok,tracking,2445,0.472222,2445,2445,20,14.846470,3.77245656008,-413.573963642,0
829,000829.png,center,ok,from_left_right,,,,,16,,,,
830,000830.png,left,ok,tracking,830,0.283333,830,829,16,156.092801,-2.2558630182,664.500256249,0
830,000830.png,right,ok,tracking,2449,0.477778,2449,2449,21,15.029221,3.72445197207,-404.264916524,0
830,000830.png,center,ok,from_left_right,,,,,16,,,,
831,000831.png,left,ok,tracking,924,0.300000,924,923,16,156.847751,-2.33855554211,683.997899143,0
831,000831.png,right,ok,tracking,2465,0.483333,2465,2465,21,15.111291,3.70326305759,-400.373538795,0
831,000831.png,center,ok,from_left_right,,,,,16,,,,
832,000832.png,left,ok,tracking,1007,0.316667,1007,1007,15,157.732842,-2.44223849148,708.751994344,0
832,000832.png,right,ok,tracking,2453,0.483333,2453,2453,21,15.100541,3.70602574208,-401.057514433,0
832,000832.png,center,ok,from_left_right,,,,,15,,,,
833,000833.png,left,ok,tracking,1153,0.344444,1153,1153,15,158.250498,-2.50658311146,724.890525769,0
833,000833.png,right,ok,tracking,2473,0.488889,2473,2473,20,15.125108,3.69971781788,-399.424833425,0
833,000833.png,center,ok,from_left_right,,,,,15,,,,
834,000834.png,left,ok,tracking,1285,0.377778,1285,1285,14,158.726572,-2.56838619547,738.822354298,0
834,000834.png,right,ok,tracking,2414,0.483333,2414,2414,21,14.962361,3.74188150521,-406.833656842,0
834,000834.png,center,ok,from_left_right,,,,,14,,,,
835,000835.png,left,ok,tracking,1433,0.411111,1433,1433,13,159.100902,-2.61886488175,752.76004344,0
835,000835.png,right,ok,tracking,2405,0.477778,2405,2405,21,14.841545,3.77376631576,-411.919952734,0
835,000835.png,center,ok,from_left_right,,,,,13,,,,
836,000836.png,left,ok,tracking,1622,0.450000,1622,1622,13,159.761338,-2.71227126916,774.655483614,0
836,000836.png,right,ok,tracking,2379,0.472222,2379,2379,21,14.896082,3.75931084798,-407.152694956,0
836,000836.png,center,ok,from_left_right,,,,,13,,,,
837,000837.png,left,ok,tracking,1647,0.461111,1647,1647,12,159.847347,-2.72486679545,779.169464348,0
837,000837.png,right,ok,tracking,2368,0.472222,2368,2368,21,14.942013,3.74721643618,-402.892501828,0
837,000837.png,center,ok,from_left_right,,,,,12,,,,
838,000838.png,left,ok,tracking,1663,0.466667,1663,1663,12,159.913426,-2.73461380908,783.568002792,0
838,000838.png,right,ok,tracking,2362,0.472222,2362,2362,21,15.046282,3.72002848698,-396.093004932,0
838,000838.png,center,ok,from_left_right,,,,,12,,,,
839,000839.png,left,ok,tracking,1682,0.472222,1682,1682,13,159.942358,-2.73890076085,784.494995429,0
839,000839.png,right,ok,tracking,2323,0.472222,2323,2323,21,15.036973,3.72244088914,-394.18697101,0
839,000839.png,center,ok,from_left_right,,,,,13,,,,
840,000840.png,left,ok,tracking,1667,0.466667,1667,1667,12,159.968191,-2.7427387056,788.081266605,0
840,000840.png,right,ok,tracking,2307,0.466667,2307,2307,21,15.045699,3.72017944418,-391.670262885,0
840,000840.png,center,ok,from_left_right,,,,,12,,,,
841,000841.png,left,ok,tracking,1671,0.461111,1671,1671,12,160.242151,-2.78403146883,797.699650392,0
841,000841.png,right,ok,tracking,2282,0.466667,2282,2282,21,15.227631,3.67360865119,-379.52953853,0
841,000841.png,center,ok,from_left_right,,,,,12,,,,
842,000842.png,left,ok,tracking,1707,0.466667,1707,1707,12,160.410799,-2.81000207438,804.561105175,0
842,000842.png,right,ok,tracking,2297,0.472222,2297,2297,21,15.438883,3.62087740964,-367.0715156,0
842,000842.png,center,ok,from_left_right,,,,,12,,,,
843,000843.png,left,ok,tracking,1730,0.472222,1730,1730,12,160.401564,-2.80856887862,805.939848388,0
843,000843.png,right,ok,tracking,2286,0.466667,2286,2286,21,15.434584,3.62193649275,-365.34903999,0
843,000843.png,center,ok,from_left_right,,,,,12,,,,
844,000844.png,left,ok,tracking,1722,0.466667,1722,1722,12,160.418627,-2.81121800387,808.199907053,0
844,000844.png,right,ok,tracking,2277,0.466667,2277,2277,21,15.413548,3.62712685639,-363.782983565,0
844,000844.png,center,ok,from_left_right,,,,,12,,,,
845,000845.png,left,ok,tracking,1725,0.466667,1725,1725,12,160.508153,-2.82519039433,811.131646007,0
845,000845.png,right,ok,tracking,2237,0.461111,2237,2237,21,15.400687,3.63030717532,-361.322637129,0
845,000845.png,center,ok,from_left_right,,,,,12,,,,
846,000846.png,left,ok,tracking,1732,0.466667,1732,1732,12,160.492331,-2.82271217711,812.661169314,0
846,000846.png,right,ok,tracking,2207,0.455556,2207,2207,21,15.389609,3.63305051319,-359.163184984,0
846,000846.png,center,ok,from_left_right,,,,,12,,,,
847,000847.png,left,ok,tracking,1724,0.461111,1724,1724,11,160.530024,-2.82862266106,816.259522993,0
847,000847.png,right,ok,tracking,2193,0.450000,2193,2193,21,15.397727,3.63103970519,-356.149316337,0
847,000847.png,center,ok,from_left_right,,,,,11,,,,
848,000848.png,left,ok,tracking,1734,0.466667,1734,1734,11,160.481730,-2.82105369245,815.756605953,0
848,000848.png,right,ok,tracking,2161,0.444444,2161,2161,21,15.292260,3.65732551182,-358.400993587,0
848,000848.png,center,ok,from_left_right,,,,,11,,,,
849,000849.png,left,ok,tracking,1718,0.461111,1718,1718,11,160.575660,-2.83580820586,823.235596392,0
849,000849.png,right,ok,tracking,2185,0.444444,2185,2185,21,15.392660,3.63229453104,-352.481048402,0
849,000849.png,center,ok,from_left_right,,,,,11,,,,
850,000850.png,left,ok,tracking,1748,0.461111,1748,1748,11,160.563535,-2.83389584793,823.179840328,0
850,000850.png,right,ok,tracking,2152,0.433333,2152,2152,21,15.225190,3.6742263491,-358.180948475,0
850,000850.png,center,ok,from_left_right,,,,,11,,,,
851,000851.png,left,ok,tracking,1739,0.461111,1739,1739,10,160.536919,-2.82970615699,824.632784075,0
851,000851.png,right,ok,tracking,2153,0.433333,2153,2153,21,15.313050,3.65211584442,-352.765065665,0
851,000851.png,center,ok,from_left_right,,,,,10,,,,
852,000852.png,left,ok,tracking,1739,0.466667,1739,1739,10,160.452418,-2.81647727473,825.491070676,0
852,000852.png,right,ok,tracking,2143,0.433333,2143,2143,21,15.197846,3.68115850363,-357.627865147,0
852,000852.png,center,ok,from_left_right,,,,,10,,,,
853,000853.png,left,ok,tracking,1736,0.466667,1736,1736,10,160.388398,-2.80652783718,823.85293642,0
853,000853.png,right,ok,tracking,2116,0.422222,2116,2116,21,14.949769,3.74518131701,-368.572203811,0
853,000853.png,center,ok,from_left_right,,,,,10,,,,
854,000854.png,left,ok,tracking,1748,0.466667,1748,1748,9,160.314173,-2.79507005495,823.811018111,0
854,000854.png,right,ok,tracking,2120,0.422222,2120,2120,21,14.950559,3.74497403691,-367.725072894,0
854,000854.png,center,ok,from_left_right,,,,,9,,,,
855,000855.png,left,ok,tracking,1727,0.466667,1727,1727,9,160.088131,-2.76068252193,818.66336899,0
855,000855.png,right,ok,tracking,2093,0.411111,2093,2093,21,14.682324,3.81656989986,-380.710506212,0
855,000855.png,center,ok,from_left_right,,,,,9,,,,
856,000856.png,left,ok,tracking,1737,0.466667,1737,1737,9,159.971324,-2.74320479242,818.398768032,0
856,000856.png,right,ok,tracking,2095,0.411111,2095,2095,21,14.674467,3.81870548957,-380.574644827,0
856,000856.png,center,ok,from_left_right,,,,,9,,,,
857,000857.png,left,ok,tracking,1705,0.466667,1705,1705,8,159.751872,-2.71089137302,814.744626272,0
857,000857.png,right,ok,tracking,2121,0.405556,2121,2121,21,14.555771,3.85124423412,-386.912962924,0
857,000857.png,center,ok,from_left_right,,,,,8,,,,
858,000858.png,left,ok,tracking,1704,0.466667,1704,1704,8,159.645852,-2.69551959455,811.4581994,0
858,000858.png,right,ok,tracking,2101,0.400000,2101,2101,21,14.328445,3.91503470633,-398.633805251,0
858,000858.png,center,ok,from_left_right,,,,,8,,,,
859,000859.png,left,ok,tracking,1648,0.455556,1648,1648,7,159.591450,-2.68769124619,810.175838419,0
859,000859.png,right,ok,tracking,2102,0.400000,2102,2102,21,14.395006,3.89615261623,-394.398348821,0
859,000859.png,center,ok,from_left_right,,,,,7,,,,
860,000860.png,left,ok,tracking,1594,0.450000,1594,1594,7,159.447352,-2.66714768918,807.494686167,0
860,000860.png,right,ok,tracking,2098,0.394444,2098,2098,21,14.271205,3.93141011206,-401.182692812,0
860,000860.png,center,ok,from_left_right,,,,,7,,,,
861,000861.png,left,ok,tracking,1587,0.444444,1587,1587,7,159.356560,-2.65434467784,803.637788495,0
861,000861.png,right,ok,tracking,2098,0.388889,2098,2098,21,14.118580,3.97570996989,-409.166364593,0
861,000861.png,center,ok,from_left_right,,,,,7,,,,
862,000862.png,left,ok,tracking,1541,0.433333,1541,1541,7,159.161752,-2.6272340097,798.631323184,0
862,000862.png,right,ok,tracking,2111,0.388889,2111,2111,21,14.077397,3.98782454229,-411.250743973,0
862,000862.png,center,ok,from_left_right,,,,,7,,,,
863,000863.png,left,ok,tracking,1446,0.416667,1446,1446,6,159.177792,-2.62944792222,796.713255063,0
863,000863.png,right,ok,tracking,2076,0.383333,2076,2076,21,13.841956,4.05843906807,-424.97907182,0
863,000863.png,center,ok,from_left_right,,,,,6,,,,
864,000864.png,left,ok,tracking,1392,0.400000,1392,1392,6,159.160059,-2.62700063693,794.250653524,0
864,000864.png,right,ok,tracking,2049,0.372222,2049,2049,21,13.555257,4.14767383487,-441.534145914,0
864,000864.png,center,ok,from_left_right,,,,,6,,,,
865,000865.png,left,ok,tracking,1311,0.377778,1311,1311,6,159.033575,-2.6096588624,791.707285676,0
865,000865.png,right,ok,tracking,2058,0.366667,2058,2058,21,13.418821,4.191452618,-449.25498576,0
865,000865.png,center,ok,from_left_right,,,,,6,,,,
866,000866.png,left,ok,tracking,1234,0.361111,1234,1234,5,159.094301,-2.61795981916,792.781862442,0
866,000866.png,right,ok,tracking,2036,0.366667,2036,2036,21,13.377560,4.20486498901,-450.823339592,0
866,000866.png,center,ok,from_left_right,,,,,5,,,,
867,000867.png,left,ok,tracking,1145,0.333333,1145,1145,5,158.908118,-2.59265418356,784.577168184,0
867,000867.png,right,ok,tracking,1984,0.361111,1984,1984,21,13.214239,4.25876071002,-460.621374098,0
867,000867.png,center,ok,from_left_right,,,,,5,,,,
868,000868.png,left,ok,tracking,1030,0.305556,1030,1030,5,158.746334,-2.57100868596,779.615970727,0
868,000868.png,right,ok,tracking,1913,0.355556,1913,1913,21,12.989558,4.33508035745,-475.351690701,0
868,000868.png,center,ok,from_left_right,,,,,5,,,,
869,000869.png,left,ok,tracking,897,0.272222,897,897,4,158.557084,-2.54608393781,771.375008398,0
869,000869.png,right,ok,tracking,1787,0.344444,1787,1787,21,12.753696,4.41804008333,-490.785789435,0
869,000869.png,center,ok,from_left_right,,,,,4,,,,
870,000870.png,left,ok,tracking,771,0.233333,771,771,4,158.413106,-2.52740056045,768.342854185,0
870,000870.png,right,ok,tracking,1829,0.344444,1829,1829,21,12.762299,4.41496106723,-489.555731125,0
870,000870.png,center,ok,from_left_right,,,,,4,,,,
871,000871.png,left,ok,tracking,588,0.200000,588,588,4,157.554830,-2.42076322986,737.289469949,0
871,000871.png,right,ok,tracking,1767,0.338889,1767,1767,22,12.715054,4.43192015877,-493.542936587,0
871,000871.png,center,ok,from_left_right,,,,,4,,,,
872,000872.png,left,ok,tracking,367,0.133333,367,367,3,156.612372,-2.31223332519,705.493155005,0
872,000872.png,right,ok,tracking,1735,0.327778,1735,1735,22,12.509460,4.50718671997,-509.002674705,0
872,000872.png,center,ok,from_left_right,,,,,3,,,,
873,000873.png,left,insufficient_row_coverage,init,130,0.061111,0,0,0,0.000000,0,0,6
873,000873.png,right,ok,tracking,1703,0.322222,1703,1703,23,12.387018,4.55317972053,-519.509045289,0
873,000873.png,center,not_published,from_left_right,,,,,0,,,,
874,000874.png,left,insufficient_row_coverage,init,139,0.066667,0,0,0,0.000000,0,0,6
874,000874.png,right,ok,tracking,1708,0.311111,1708,1708,23,12.192251,4.62821359028,-535.326741593,0
874,000874.png,center,not_published,from_left_right,,,,,0,,,,
875,000875.png,left,ok,init,276,0.138889,276,276,23,151.417279,-1.83544653901,614.777969351,0
875,000875.png,right,ok,tracking,1667,0.305556,1667,1667,23,12.074764,4.6746276321,-545.395370507,0
875,000875.png,center,ok,from_left_right,,,,,23,,,,
876,000876.png,left,ok,tracking,380,0.177778,380,380,23,151.428825,-1.83632731329,614.808129607,0
876,000876.png,right,ok,tracking,1683,0.305556,1683,1683,23,12.121222,4.65616837779,-542.718685523,0
876,000876.png,center,ok,from_left_right,,,,,23,,,,
877,000877.png,left,ok,tracking,405,0.177778,405,405,23,152.600439,-1.92923173729,633.083881797,0
877,000877.png,right,ok,tracking,1677,0.300000,1677,1677,23,12.029319,4.69282080886,-550.929928386,0
877,000877.png,center,ok,from_left_right,,,,,23,,,,
878,000878.png,left,ok,tracking,359,0.155556,359,359,23,153.311124,-1.98924074925,644.401027573,0
878,000878.png,right,ok,tracking,1675,0.300000,1675,1675,23,12.054981,4.68253089073,-548.304465021,0
878,000878.png,center,ok,from_left_right,,,,,23,,,,
879,000879.png,left,ok,tracking,413,0.172222,413,413,23,153.614526,-2.01577000327,649.694096622,0
879,000879.png,right,ok,tracking,1720,0.311111,1720,1720,22,12.237655,4.61051155481,-534.124151533,0
879,000879.png,center,ok,from_left_right,,,,,22,,,,
880,000880.png,left,ok,tracking,445,0.183333,445,445,23,153.932502,-2.04418831511,655.520276298,0
880,000880.png,right,ok,tracking,1739,0.316667,1739,1739,23,12.344334,4.56942418784,-525.645634375,0
880,000880.png,center,ok,from_left_right,,,,,23,,,,
881,000881.png,left,insufficient_row_coverage,init,260,0.094444,0,0,0,0.000000,0,0,6
881,000881.png,right,ok,tracking,1760,0.316667,1760,1760,21,12.396220,4.54969205263,-522.383825858,0
881,000881.png,center,not_published,from_left_right,,,,,0,,,,
882,000882.png,left,ok,init,559,0.211111,559,559,23,154.879925,-2.13282572544,678.143951,0
882,000882.png,right,ok,tracking,1751,0.316667,1751,1751,23,12.388676,4.55255092697,-523.113918458,0
882,000882.png,center,ok,from_left_right,,,,,23,,,,
883,000883.png,left,ok,tracking,307,0.111111,307,307,23,153.187963,-1.97863055297,646.494034383,0
883,000883.png,right,ok,tracking,1778,0.327778,1778,1778,22,12.563636,4.48711790613,-508.76914459,0
883,000883.png,center,ok,from_left_right,,,,,22,,,,
884,000884.png,left,ok,tracking,726,0.255556,726,726,23,155.705880,-2.21536062681,697.250941435,0
884,000884.png,right,ok,tracking,1852,0.344444,1852,1852,21,12.868275,4.37736584078,-487.777136012,0
884,000884.png,center,ok,from_left_right,,,,,21,,,,
885,000885.png,left,ok,tracking,708,0.250000,708,708,23,156.154754,-2.26246291402,708.687848756,0
885,000885.png,right,ok,tracking,1893,0.355556,1893,1893,21,12.912984,4.36168698474,-485.79466171,0
885,000885.png,center,ok,from_left_right,,,,,21,,,,
886,000886.png,left,ok,tracking,759,0.272222,759,759,23,156.100217,-2.25665130289,707.096361364,0
886,000886.png,right,ok,tracking,1792,0.344444,1792,1792,21,12.630988,4.46240461664,-504.225831703,0
886,000886.png,center,ok,from_left_right,,,,,21,,,,
887,000887.png,left,ok,init,425,0.138889,425,425,23,155.856240,-2.23095516144,704.246833374,0
887,000887.png,right,ok,tracking,1904,0.355556,1904,1904,21,13.136077,4.28501971661,-469.959889874,0
887,000887.png,center,ok,from_left_right,,,,,21,,,,
888,000888.png,left,ok,tracking,427,0.138889,427,427,23,156.164270,-2.26347954536,708.528695254,0
888,000888.png,right,ok,tracking,1908,0.355556,1908,1908,21,13.012512,4.32716444987,-477.617992867,0
888,000888.png,center,ok,from_left_right,,,,,21,,,,
889,000889.png,left,ok,tracking,448,0.144444,448,448,23,156.446390,-2.2939705381,713.711451884,0
